video_id,url,mp4,title,channel,duration_seconds,view_count,published,query,source,thumbnail,matched_keywords,rejected_reason,collected_at
jEYR-kcPtpM,https://www.youtube.com/watch?v=jEYR-kcPtpM,https://www.youtube.com/watch?v=jEYR-kcPtpM,"Palawan By Drone - El Nido & Coron, Philippines - 4K Aerial Footage",The World Travel Guy,112,302814,2018-08-14T14:33:11Z,drone tropical island aerial,youtube_data_api_search,https://i.ytimg.com/vi/jEYR-kcPtpM/hqdefault.jpg,drone|aerial,,2026-05-23T13:54:19.409098+00:00
1HAeI49wpdo,https://www.youtube.com/watch?v=1HAeI49wpdo,https://www.youtube.com/watch?v=1HAeI49wpdo,Happy life on a tropical island. Drone best views from beaches to mountains tops,Antonio Levchenko,186,4546,2019-03-09T15:01:01Z,drone tropical island aerial,youtube_data_api_search,https://i.ytimg.com/vi/1HAeI49wpdo/hqdefault.jpg,drone|aerial,,2026-05-23T13:54:19.409098+00:00
z9_iWKiuT9Y,https://www.youtube.com/watch?v=z9_iWKiuT9Y,https://www.youtube.com/watch?v=z9_iWKiuT9Y,Tropical Island of Siam Bay pull back aerial view,Antonio Levchenko,80,527,2018-03-23T15:52:57Z,drone tropical island aerial,youtube_data_api_search,https://i.ytimg.com/vi/z9_iWKiuT9Y/hqdefault.jpg,drone|aerial,,2026-05-23T13:54:19.409098+00:00
ri727KmYomw,https://www.youtube.com/watch?v=ri727KmYomw,https://www.youtube.com/watch?v=ri727KmYomw,Tropical Island Drone LIVE Test,YourCarBro,352,1801,2018-04-08T02:20:31Z,drone tropical island aerial,youtube_data_api_search,https://i.ytimg.com/vi/ri727KmYomw/hqdefault.jpg,drone,,2026-05-23T13:54:19.409098+00:00
mWAekeL2qAE,https://www.youtube.com/watch?v=mWAekeL2qAE,https://www.youtube.com/watch?v=mWAekeL2qAE,Sardinia by FPV Drone || Cinematic FPV || 4k,matt_fpv,248,328425,2021-10-10T18:00:12Z,cinematic fpv mountain flight 4k,youtube_data_api_search,https://i.ytimg.com/vi/mWAekeL2qAE/hqdefault.jpg,drone|fpv|cinematic,,2026-05-23T13:59:56.859755+00:00
NU3Tslz5vFM,https://www.youtube.com/watch?v=NU3Tslz5vFM,https://www.youtube.com/watch?v=NU3Tslz5vFM,My Best FPV Drone Shots – Cinematic FPV,NORTHSIDE,122,130223,2024-07-14T09:32:51Z,cinematic fpv mountain flight 4k,youtube_data_api_search,https://i.ytimg.com/vi/NU3Tslz5vFM/hqdefault.jpg,drone|fpv|cinematic,,2026-05-23T13:59:56.859755+00:00
eRDyUW4WF0w,https://www.youtube.com/watch?v=eRDyUW4WF0w,https://www.youtube.com/watch?v=eRDyUW4WF0w,Cinematic FPV - Mountain Surfing 4K,kevo fpv,184,1333,2022-09-04T09:10:02Z,cinematic fpv mountain flight 4k,youtube_data_api_search,https://i.ytimg.com/vi/eRDyUW4WF0w/hqdefault.jpg,fpv|cinematic,,2026-05-23T13:59:56.859755+00:00
18HAwlmJZnQ,https://www.youtube.com/watch?v=18HAwlmJZnQ,https://www.youtube.com/watch?v=18HAwlmJZnQ,Cinematic FPV 4K | Mountain Surfing  | iflight Chimera 7'' HD | Apex 5HD | Cinelog 35HD,Too close to the Sun,136,1003,2023-03-19T11:59:07Z,cinematic fpv mountain flight 4k,youtube_data_api_search,https://i.ytimg.com/vi/18HAwlmJZnQ/hqdefault.jpg,drone|fpv|cinematic|landscape,,2026-05-23T13:59:56.859755+00:00
1EAlMsgdOlk,https://www.youtube.com/watch?v=1EAlMsgdOlk,https://www.youtube.com/watch?v=1EAlMsgdOlk,Dolomites during autumn - Cinematic FPV - 4K,SirM Productions,159,4286,2020-11-29T14:36:58Z,cinematic fpv mountain flight 4k,youtube_data_api_search,https://i.ytimg.com/vi/1EAlMsgdOlk/hqdefault.jpg,drone|fpv|cinematic,,2026-05-23T13:59:56.859755+00:00
GTUxhtXhZiw,https://www.youtube.com/watch?v=GTUxhtXhZiw,https://www.youtube.com/watch?v=GTUxhtXhZiw,The PERFECT Travel FPV DRONE for CINEMATICS! - (DJI O4 Pro),Jay Jankulovski,617,102259,2025-09-07T06:00:10Z,cinematic fpv mountain flight 4k,youtube_data_api_search,https://i.ytimg.com/vi/GTUxhtXhZiw/hqdefault.jpg,drone|fpv|cinematic,,2026-05-23T13:59:56.859755+00:00
